time, N, D, A, C
3892 , 17838 , 774 , 112912 , 1656
3893 , 17921 , 774 , 112903 , 1565
3894 , 17893 , 793 , 112911 , 1556
3895 , 17930 , 767 , 112914 , 1544
3896 , 17869 , 793 , 112922 , 1597
3897 , 17907 , 767 , 112890 , 1619
3898 , 17875 , 796 , 112906 , 1629
3899 , 17922 , 790 , 112884 , 1607
3900 , 17976 , 790 , 112815 , 1605
3901 , 17983 , 785 , 112787 , 1612
3902 , 17987 , 779 , 112760 , 1638
3903 , 17996 , 770 , 112742 , 1645
3904 , 17993 , 775 , 112711 , 1667
3905 , 17982 , 772 , 112723 , 1661
3906 , 17977 , 791 , 112724 , 1655
3907 , 17986 , 777 , 112715 , 1668
3908 , 18011 , 763 , 112704 , 1668
3909 , 18038 , 764 , 112682 , 1665
3910 , 17971 , 778 , 112697 , 1708
3911 , 18008 , 771 , 112632 , 1739
3912 , 17979 , 779 , 112634 , 1754
3913 , 17940 , 792 , 112651 , 1774
3914 , 17951 , 795 , 112645 , 1780
3915 , 17943 , 795 , 112611 , 1826
3916 , 17972 , 799 , 112582 , 1846
3917 , 17984 , 803 , 112566 , 1837
3918 , 17953 , 810 , 112576 , 1829
3919 , 18001 , 794 , 112591 , 1745
3920 , 18018 , 786 , 112619 , 1694
3921 , 18046 , 800 , 112607 , 1668
3922 , 17988 , 818 , 112636 , 1669
3923 , 17992 , 830 , 112684 , 1613
3924 , 18014 , 823 , 112687 , 1604
3925 , 18028 , 811 , 112664 , 1634
3926 , 18033 , 806 , 112648 , 1639
3927 , 18019 , 803 , 112661 , 1651
3928 , 18007 , 815 , 112629 , 1683
3929 , 18016 , 809 , 112621 , 1677
3930 , 18023 , 804 , 112586 , 1698
3931 , 17993 , 808 , 112535 , 1746
3932 , 17940 , 796 , 112595 , 1759
3933 , 17981 , 781 , 112575 , 1763
3934 , 17935 , 775 , 112581 , 1806
3935 , 17897 , 769 , 112605 , 1828
3936 , 17841 , 776 , 112623 , 1881
3937 , 17828 , 770 , 112666 , 1856
3938 , 17863 , 743 , 112693 , 1842
3939 , 17838 , 761 , 112752 , 1810
3940 , 17843 , 772 , 112783 , 1785
3941 , 17829 , 765 , 112780 , 1792
3942 , 17889 , 757 , 112749 , 1758
3943 , 17875 , 763 , 112773 , 1751
3944 , 17902 , 768 , 112752 , 1741
3945 , 17878 , 762 , 112782 , 1741
3946 , 17912 , 752 , 112829 , 1680
3947 , 17898 , 739 , 112881 , 1677
3948 , 17917 , 752 , 112865 , 1657
3949 , 17927 , 768 , 112932 , 1557
3950 , 17951 , 771 , 112956 , 1519
3951 , 18033 , 758 , 112947 , 1433
3952 , 18024 , 787 , 112932 , 1425
3953 , 17992 , 779 , 113007 , 1405
3954 , 18063 , 765 , 112990 , 1364
3955 , 18078 , 766 , 112958 , 1374
3956 , 18064 , 758 , 112943 , 1385
3957 , 18078 , 759 , 112923 , 1387
3958 , 18047 , 758 , 112920 , 1426
3959 , 18054 , 751 , 112937 , 1406
3960 , 18104 , 751 , 112872 , 1426
3961 , 18076 , 768 , 112849 , 1464
3962 , 18159 , 763 , 112801 , 1434
3963 , 18147 , 786 , 112771 , 1424
3964 , 18192 , 769 , 112707 , 1437
3965 , 18172 , 781 , 112709 , 1430
3966 , 18173 , 787 , 112691 , 1445
3967 , 18211 , 779 , 112639 , 1461
3968 , 18235 , 767 , 112652 , 1424
3969 , 18293 , 775 , 112640 , 1369
3970 , 18272 , 778 , 112657 , 1360
3971 , 18316 , 781 , 112600 , 1352
3972 , 18357 , 782 , 112520 , 1370
3973 , 18356 , 778 , 112459 , 1407
3974 , 18398 , 783 , 112390 , 1418
3975 , 18432 , 803 , 112320 , 1405
3976 , 18416 , 808 , 112302 , 1420
3977 , 18438 , 813 , 112251 , 1431
3978 , 18441 , 801 , 112214 , 1444
3979 , 18423 , 801 , 112177 , 1478
3980 , 18376 , 797 , 112173 , 1514
3981 , 18395 , 783 , 112144 , 1539
3982 , 18285 , 773 , 112193 , 1604
3983 , 18292 , 757 , 112185 , 1650
3984 , 18210 , 766 , 112231 , 1689
3985 , 18153 , 768 , 112329 , 1684
3986 , 18107 , 757 , 112403 , 1712
3987 , 18060 , 763 , 112472 , 1726
3988 , 17999 , 791 , 112546 , 1734
3989 , 18008 , 779 , 112577 , 1735
3990 , 18009 , 771 , 112599 , 1721
3991 , 17974 , 793 , 112677 , 1687
3992 , 18006 , 778 , 112718 , 1636
3993 , 17988 , 795 , 112754 , 1638
3994 , 18017 , 799 , 112777 , 1588
3995 , 18026 , 797 , 112744 , 1601
3996 , 18051 , 781 , 112678 , 1635
3997 , 18052 , 782 , 112639 , 1655
3998 , 17994 , 784 , 112675 , 1678
3999 , 17972 , 779 , 112710 , 1697
4000 , 17959 , 774 , 112726 , 1723
4001 , 17969 , 769 , 112673 , 1777
4002 , 17897 , 752 , 112680 , 1849
4003 , 17857 , 773 , 112688 , 1893
4004 , 17864 , 761 , 112751 , 1847
4005 , 17848 , 757 , 112783 , 1828
4006 , 17875 , 756 , 112782 , 1824
4007 , 17851 , 751 , 112788 , 1818
4008 , 17854 , 748 , 112799 , 1813
4009 , 17781 , 759 , 112875 , 1791
4010 , 17807 , 741 , 112878 , 1788
4011 , 17818 , 728 , 112866 , 1793
4012 , 17793 , 740 , 112918 , 1781
4013 , 17756 , 727 , 112945 , 1820
4014 , 17767 , 707 , 112946 , 1847
4015 , 17710 , 715 , 112994 , 1875
4016 , 17725 , 709 , 112985 , 1901
4017 , 17707 , 717 , 113002 , 1915
4018 , 17722 , 704 , 113002 , 1933
4019 , 17693 , 704 , 113055 , 1916
4020 , 17744 , 698 , 113073 , 1849
4021 , 17757 , 711 , 113153 , 1758
4022 , 17756 , 716 , 113272 , 1633
4023 , 17776 , 707 , 113373 , 1525
4024 , 17818 , 712 , 113436 , 1441
4025 , 17863 , 706 , 113454 , 1388
4026 , 17906 , 691 , 113426 , 1380
4027 , 17875 , 702 , 113410 , 1405
4028 , 17844 , 704 , 113383 , 1455
4029 , 17876 , 698 , 113344 , 1486
4030 , 17848 , 718 , 113369 , 1458
4031 , 17891 , 730 , 113330 , 1436
4032 , 17907 , 740 , 113259 , 1448
4033 , 17943 , 740 , 113169 , 1490
4034 , 17989 , 736 , 113065 , 1521
4035 , 17991 , 746 , 112998 , 1551
4036 , 18032 , 743 , 112865 , 1625
4037 , 18013 , 741 , 112835 , 1659
4038 , 18032 , 750 , 112815 , 1641
4039 , 18028 , 764 , 112784 , 1652
4040 , 18078 , 752 , 112754 , 1638
4041 , 18024 , 767 , 112754 , 1674
4042 , 18089 , 763 , 112680 , 1684
4043 , 18046 , 763 , 112650 , 1738
4044 , 18057 , 760 , 112647 , 1729
4045 , 18081 , 746 , 112601 , 1762
4046 , 18056 , 745 , 112576 , 1811
4047 , 18085 , 749 , 112526 , 1841
4048 , 18064 , 739 , 112556 , 1823
4049 , 18082 , 745 , 112616 , 1760
4050 , 18077 , 764 , 112671 , 1685
4051 , 18135 , 750 , 112699 , 1605
4052 , 18147 , 763 , 112742 , 1533
4053 , 18201 , 754 , 112739 , 1477
4054 , 18205 , 766 , 112769 , 1420
4055 , 18238 , 779 , 112737 , 1398
4056 , 18243 , 769 , 112671 , 1442
4057 , 18272 , 776 , 112638 , 1404
4058 , 18274 , 778 , 112591 , 1404
4059 , 18335 , 766 , 112512 , 1415
4060 , 18325 , 769 , 112478 , 1423
4061 , 18429 , 753 , 112431 , 1380
4062 , 18406 , 762 , 112428 , 1375
4063 , 18416 , 741 , 112400 , 1395
4064 , 18409 , 743 , 112356 , 1428
4065 , 18441 , 738 , 112285 , 1465
4066 , 18408 , 751 , 112261 , 1508
4067 , 18375 , 760 , 112226 , 1563
4068 , 18369 , 746 , 112156 , 1662
4069 , 18340 , 755 , 112142 , 1713
4070 , 18325 , 743 , 112122 , 1786
4071 , 18319 , 752 , 112157 , 1759
4072 , 18403 , 738 , 112129 , 1710
4073 , 18439 , 735 , 112128 , 1656
4074 , 18483 , 719 , 112134 , 1603
4075 , 18506 , 714 , 112202 , 1493
4076 , 18569 , 708 , 112210 , 1431
4077 , 18610 , 697 , 112267 , 1335
4078 , 18613 , 710 , 112300 , 1273
4079 , 18683 , 715 , 112245 , 1238
4080 , 18736 , 729 , 112215 , 1184
4081 , 18764 , 728 , 112176 , 1170
4082 , 18789 , 745 , 112115 , 1170
4083 , 18810 , 767 , 112038 , 1193
4084 , 18849 , 752 , 111987 , 1179
4085 , 18855 , 756 , 111917 , 1222
4086 , 18870 , 755 , 111830 , 1284
4087 , 18881 , 769 , 111778 , 1296
4088 , 18857 , 770 , 111714 , 1355
4089 , 18850 , 783 , 111668 , 1376
4090 , 18811 , 782 , 111677 , 1396
4091 , 18839 , 765 , 111616 , 1455
4092 , 18803 , 757 , 111601 , 1489
4093 , 18749 , 756 , 111602 , 1534
4094 , 18759 , 769 , 111606 , 1514
4095 , 18795 , 768 , 111602 , 1490
4096 , 18806 , 760 , 111587 , 1476
4097 , 18812 , 772 , 111589 , 1459
4098 , 18826 , 758 , 111573 , 1454
4099 , 18823 , 760 , 111582 , 1440
4100 , 18842 , 776 , 111515 , 1483
4101 , 18863 , 764 , 111473 , 1477
4102 , 18886 , 787 , 111473 , 1405
4103 , 18902 , 790 , 111469 , 1388
4104 , 18945 , 790 , 111448 , 1358
4105 , 18966 , 798 , 111393 , 1350
4106 , 19035 , 813 , 111285 , 1357
4107 , 19023 , 828 , 111215 , 1387
4108 , 19055 , 818 , 111158 , 1399
4109 , 19002 , 820 , 111177 , 1425
4110 , 19010 , 820 , 111094 , 1508
4111 , 19018 , 813 , 111047 , 1543
4112 , 18984 , 822 , 111001 , 1605
4113 , 18991 , 809 , 110957 , 1646
4114 , 18945 , 801 , 110982 , 1683
4115 , 18920 , 810 , 110990 , 1698
4116 , 18936 , 808 , 111013 , 1658
4117 , 18933 , 804 , 111015 , 1658
4118 , 18930 , 800 , 111045 , 1639
4119 , 18911 , 804 , 111056 , 1639
4120 , 18901 , 801 , 111068 , 1641
4121 , 18879 , 798 , 111084 , 1649
4122 , 18850 , 814 , 111092 , 1685
4123 , 18814 , 804 , 111112 , 1708
4124 , 18790 , 797 , 111121 , 1755
4125 , 18765 , 793 , 111141 , 1763
4126 , 18742 , 790 , 111190 , 1763
4127 , 18717 , 797 , 111205 , 1804
4128 , 18710 , 796 , 111220 , 1825
4129 , 18686 , 780 , 111250 , 1847
4130 , 18648 , 788 , 111272 , 1880
4131 , 18682 , 781 , 111241 , 1883
4132 , 18646 , 787 , 111241 , 1911
4133 , 18612 , 795 , 111233 , 1962
4134 , 18613 , 791 , 111233 , 1969
4135 , 18566 , 782 , 111251 , 2019
4136 , 18556 , 773 , 111313 , 1983
4137 , 18525 , 768 , 111327 , 2003
4138 , 18473 , 775 , 111388 , 2018
4139 , 18454 , 780 , 111457 , 1982
4140 , 18424 , 781 , 111543 , 1932
4141 , 18423 , 782 , 111640 , 1847
4142 , 18423 , 760 , 111694 , 1819
4143 , 18314 , 781 , 111780 , 1842
4144 , 18381 , 752 , 111770 , 1853
4145 , 18339 , 768 , 111817 , 1850
4146 , 18362 , 762 , 111830 , 1825
4147 , 18344 , 787 , 111841 , 1826
4148 , 18367 , 771 , 111868 , 1795
4149 , 18360 , 760 , 111887 , 1787
4150 , 18373 , 754 , 111982 , 1685
4151 , 18418 , 745 , 112007 , 1612
4152 , 18404 , 738 , 112102 , 1519
4153 , 18413 , 714 , 112167 , 1449
4154 , 18390 , 713 , 112227 , 1416
4155 , 18391 , 708 , 112262 , 1402
4156 , 18396 , 703 , 112303 , 1372
4157 , 18418 , 701 , 112332 , 1317
4158 , 18441 , 684 , 112396 , 1239
4159 , 18425 , 679 , 112438 , 1236
4160 , 18438 , 681 , 112434 , 1234
4161 , 18453 , 671 , 112422 , 1240
4162 , 18446 , 676 , 112433 , 1234
4163 , 18447 , 674 , 112433 , 1236
4164 , 18477 , 683 , 112433 , 1209
4165 , 18522 , 683 , 112380 , 1213
4166 , 18507 , 684 , 112351 , 1237
4167 , 18549 , 689 , 112322 , 1207
4168 , 18530 , 695 , 112347 , 1187
4169 , 18551 , 705 , 112312 , 1203
4170 , 18533 , 717 , 112268 , 1252
4171 , 18538 , 709 , 112241 , 1281
4172 , 18560 , 702 , 112175 , 1322
4173 , 18504 , 728 , 112164 , 1358
4174 , 18568 , 722 , 112130 , 1331
4175 , 18583 , 724 , 112114 , 1312
4176 , 18605 , 712 , 112121 , 1269
4177 , 18650 , 701 , 112157 , 1193
4178 , 18662 , 709 , 112128 , 1185
4179 , 18641 , 708 , 112111 , 1226
4180 , 18627 , 700 , 112093 , 1260
4181 , 18627 , 711 , 112101 , 1242
4182 , 18634 , 706 , 112059 , 1271
4183 , 18634 , 692 , 112036 , 1305
4184 , 18563 , 694 , 112046 , 1372
4185 , 18542 , 687 , 112043 , 1417
4186 , 18473 , 694 , 112082 , 1454
4187 , 18443 , 693 , 112094 , 1495
4188 , 18408 , 693 , 112153 , 1478
4189 , 18407 , 689 , 112203 , 1447
4190 , 18386 , 689 , 112249 , 1432
4191 , 18374 , 669 , 112273 , 1443
4192 , 18342 , 680 , 112323 , 1431
4193 , 18325 , 672 , 112354 , 1450
4194 , 18297 , 660 , 112399 , 1445
4195 , 18251 , 657 , 112433 , 1470
4196 , 18211 , 668 , 112481 , 1474
4197 , 18152 , 657 , 112541 , 1509
4198 , 18114 , 655 , 112587 , 1527
4199 , 18096 , 637 , 112669 , 1502
4200 , 18034 , 640 , 112765 , 1488
4201 , 18006 , 643 , 112784 , 1504
4202 , 18002 , 637 , 112811 , 1490
4203 , 17996 , 636 , 112846 , 1468
4204 , 17953 , 645 , 112901 , 1464
4205 , 17951 , 645 , 112959 , 1425
4206 , 17920 , 634 , 113017 , 1416
4207 , 17933 , 630 , 113092 , 1361
4208 , 17919 , 638 , 113132 , 1341
4209 , 17929 , 635 , 113206 , 1264
4210 , 17958 , 628 , 113199 , 1258
4211 , 17961 , 631 , 113175 , 1273
4212 , 17965 , 639 , 113139 , 1302
4213 , 17964 , 634 , 113117 , 1338
4214 , 17962 , 642 , 113088 , 1363
4215 , 17971 , 643 , 113078 , 1368
4216 , 17965 , 649 , 113076 , 1375
4217 , 17980 , 653 , 113081 , 1358
4218 , 17964 , 649 , 113121 , 1353
4219 , 17978 , 665 , 113145 , 1325
4220 , 17961 , 657 , 113167 , 1334
4221 , 17997 , 661 , 113148 , 1322
4222 , 17968 , 646 , 113176 , 1311
4223 , 17972 , 655 , 113180 , 1292
4224 , 17964 , 660 , 113187 , 1284
4225 , 17953 , 664 , 113177 , 1312
4226 , 17951 , 652 , 113154 , 1338
4227 , 17954 , 659 , 113143 , 1341
4228 , 17937 , 648 , 113072 , 1426
4229 , 17925 , 632 , 113073 , 1457
4230 , 17868 , 641 , 113050 , 1535
4231 , 17827 , 633 , 113036 , 1610
4232 , 17757 , 627 , 113076 , 1658
4233 , 17714 , 613 , 113119 , 1713
4234 , 17610 , 611 , 113223 , 1739
4235 , 17566 , 606 , 113315 , 1731
4236 , 17542 , 604 , 113402 , 1690
4237 , 17548 , 607 , 113490 , 1606
4238 , 17499 , 603 , 113660 , 1495
4239 , 17536 , 606 , 113676 , 1466
4240 , 17546 , 606 , 113726 , 1414
4241 , 17549 , 605 , 113783 , 1340
4242 , 17586 , 604 , 113799 , 1289
4243 , 17584 , 615 , 113816 , 1277
4244 , 17613 , 600 , 113825 , 1245
4245 , 17611 , 599 , 113876 , 1208
4246 , 17610 , 609 , 113891 , 1210
4247 , 17621 , 611 , 113859 , 1229
4248 , 17671 , 587 , 113836 , 1212
4249 , 17632 , 599 , 113826 , 1249
4250 , 17633 , 600 , 113837 , 1239
4251 , 17636 , 605 , 113837 , 1231
4252 , 17635 , 608 , 113840 , 1235
4253 , 17606 , 623 , 113842 , 1238
4254 , 17666 , 620 , 113802 , 1230
4255 , 17652 , 625 , 113803 , 1214
4256 , 17681 , 625 , 113809 , 1192
4257 , 17699 , 631 , 113792 , 1180
4258 , 17750 , 626 , 113755 , 1144
4259 , 17771 , 636 , 113729 , 1123
4260 , 17822 , 648 , 113663 , 1117
4261 , 17871 , 648 , 113599 , 1111
4262 , 17945 , 642 , 113535 , 1085
4263 , 17957 , 660 , 113492 , 1080
4264 , 18008 , 664 , 113434 , 1065
4265 , 18065 , 668 , 113361 , 1049
4266 , 18109 , 672 , 113312 , 1024
4267 , 18166 , 686 , 113225 , 1023
4268 , 18178 , 709 , 113152 , 1037
4269 , 18230 , 701 , 113052 , 1065
4270 , 18214 , 723 , 112960 , 1142
4271 , 18261 , 714 , 112858 , 1184
4272 , 18257 , 720 , 112786 , 1227
4273 , 18233 , 727 , 112747 , 1256
4274 , 18246 , 732 , 112675 , 1295
4275 , 18265 , 720 , 112624 , 1310
4276 , 18304 , 728 , 112590 , 1295
4277 , 18307 , 736 , 112579 , 1280
4278 , 18292 , 734 , 112566 , 1291
4279 , 18294 , 734 , 112538 , 1317
4280 , 18306 , 737 , 112506 , 1330
4281 , 18340 , 729 , 112462 , 1334
4282 , 18353 , 744 , 112409 , 1348
4283 , 18354 , 743 , 112380 , 1372
4284 , 18346 , 738 , 112326 , 1434
4285 , 18344 , 727 , 112288 , 1462
4286 , 18293 , 745 , 112290 , 1494
4287 , 18295 , 730 , 112291 , 1482
4288 , 18313 , 722 , 112258 , 1506
4289 , 18285 , 722 , 112293 , 1496
4290 , 18269 , 745 , 112316 , 1472
4291 , 18283 , 738 , 112309 , 1470
4292 , 18249 , 744 , 112295 , 1510
4293 , 18256 , 728 , 112277 , 1546
4294 , 18237 , 721 , 112287 , 1556
4295 , 18203 , 739 , 112269 , 1604
4296 , 18189 , 723 , 112251 , 1679
4297 , 18094 , 726 , 112231 , 1798
4298 , 18067 , 732 , 112221 , 1872
4299 , 17977 , 734 , 112236 , 1964
4300 , 17951 , 715 , 112242 , 2030
4301 , 17870 , 721 , 112278 , 2086
4302 , 17763 , 709 , 112344 , 2158
4303 , 17734 , 697 , 112435 , 2140
4304 , 17647 , 706 , 112563 , 2111
4305 , 17624 , 691 , 112730 , 2017
4306 , 17588 , 688 , 112900 , 1929
4307 , 17575 , 698 , 113015 , 1866
4308 , 17556 , 678 , 113139 , 1788
4309 , 17559 , 675 , 113311 , 1638
4310 , 17522 , 682 , 113437 , 1575
4311 , 17561 , 681 , 113506 , 1506
4312 , 17508 , 692 , 113592 , 1478
4313 , 17524 , 688 , 113647 , 1445
4314 , 17549 , 682 , 113685 , 1380
4315 , 17540 , 686 , 113708 , 1371
4316 , 17574 , 673 , 113711 , 1347
4317 , 17625 , 665 , 113698 , 1325
4318 , 17599 , 697 , 113713 , 1306
4319 , 17656 , 684 , 113683 , 1267
4320 , 17658 , 691 , 113693 , 1249
4321 , 17702 , 706 , 113668 , 1220
4322 , 17764 , 702 , 113613 , 1185
4323 , 17815 , 704 , 113527 , 1199
4324 , 17804 , 708 , 113486 , 1222
4325 , 17793 , 710 , 113428 , 1279
4326 , 17798 , 715 , 113407 , 1292
4327 , 17832 , 715 , 113328 , 1312
4328 , 17870 , 700 , 113282 , 1328
4329 , 17885 , 711 , 113246 , 1324
4330 , 17892 , 713 , 113207 , 1350
4331 , 17905 , 709 , 113151 , 1413
4332 , 17937 , 695 , 113106 , 1430
4333 , 17892 , 714 , 113063 , 1486
4334 , 17951 , 705 , 113017 , 1488
4335 , 17962 , 696 , 113014 , 1479
4336 , 17956 , 701 , 113042 , 1444
4337 , 17929 , 737 , 113047 , 1446
4338 , 17924 , 731 , 113063 , 1434
4339 , 17980 , 722 , 113040 , 1408
4340 , 17962 , 750 , 112992 , 1435
4341 , 17991 , 745 , 113009 , 1388
4342 , 18028 , 742 , 112979 , 1383
4343 , 18057 , 736 , 112967 , 1358
4344 , 18077 , 743 , 112942 , 1365
4345 , 18130 , 739 , 112880 , 1366
4346 , 18140 , 755 , 112880 , 1326
4347 , 18170 , 775 , 112838 , 1304
4348 , 18247 , 758 , 112737 , 1315
4349 , 18261 , 754 , 112660 , 1362
4350 , 18234 , 759 , 112664 , 1368
4351 , 18278 , 749 , 112636 , 1340
4352 , 18260 , 759 , 112656 , 1296
4353 , 18264 , 758 , 112642 , 1309
4354 , 18235 , 764 , 112620 , 1350
4355 , 18218 , 767 , 112607 , 1381
4356 , 18267 , 747 , 112532 , 1420
4357 , 18241 , 759 , 112446 , 1508
4358 , 18198 , 754 , 112419 , 1571
4359 , 18184 , 754 , 112368 , 1641
4360 , 18178 , 743 , 112344 , 1688
4361 , 18130 , 747 , 112348 , 1741
4362 , 18105 , 745 , 112359 , 1760
4363 , 18011 , 757 , 112401 , 1821
4364 , 17973 , 734 , 112470 , 1835
4365 , 17957 , 744 , 112484 , 1871
4366 , 17949 , 732 , 112570 , 1822
4367 , 17880 , 747 , 112717 , 1750
4368 , 17960 , 719 , 112816 , 1611
4369 , 17917 , 738 , 112920 , 1531
4370 , 17937 , 736 , 112981 , 1460
4371 , 17958 , 730 , 113014 , 1403
4372 , 18014 , 726 , 113037 , 1317
4373 , 18028 , 734 , 113044 , 1290
4374 , 18073 , 748 , 112990 , 1274
4375 , 18080 , 744 , 112985 , 1253
4376 , 18109 , 753 , 112964 , 1217
4377 , 18194 , 741 , 112895 , 1182
4378 , 18203 , 742 , 112832 , 1206
4379 , 18210 , 728 , 112759 , 1254
4380 , 18181 , 737 , 112712 , 1307
4381 , 18140 , 735 , 112707 , 1363
4382 , 18145 , 724 , 112673 , 1401
4383 , 18110 , 732 , 112658 , 1451
4384 , 18102 , 723 , 112618 , 1509
4385 , 18051 , 728 , 112673 , 1502
4386 , 18118 , 705 , 112652 , 1488
4387 , 18064 , 706 , 112676 , 1522
4388 , 18055 , 700 , 112724 , 1509
4389 , 18060 , 700 , 112728 , 1507
4390 , 18051 , 699 , 112701 , 1544
4391 , 18052 , 714 , 112691 , 1536
4392 , 18063 , 688 , 112695 , 1533
4393 , 18082 , 676 , 112702 , 1499
4394 , 18083 , 682 , 112691 , 1492
4395 , 18095 , 675 , 112696 , 1472
4396 , 18106 , 677 , 112730 , 1416
4397 , 18139 , 679 , 112711 , 1402
4398 , 18103 , 688 , 112705 , 1410
4399 , 18159 , 690 , 112641 , 1409
4400 , 18155 , 705 , 112610 , 1423
4401 , 18191 , 684 , 112569 , 1431
4402 , 18185 , 695 , 112550 , 1451
4403 , 18199 , 695 , 112546 , 1426
4404 , 18219 , 684 , 112515 , 1432
4405 , 18212 , 675 , 112503 , 1446
4406 , 18228 , 683 , 112452 , 1469
4407 , 18234 , 678 , 112465 , 1443
4408 , 18246 , 670 , 112485 , 1415
4409 , 18273 , 680 , 112452 , 1412
4410 , 18292 , 668 , 112455 , 1383
4411 , 18305 , 668 , 112430 , 1392
4412 , 18297 , 676 , 112406 , 1408
4413 , 18318 , 664 , 112395 , 1414
4414 , 18295 , 656 , 112456 , 1366
4415 , 18293 , 650 , 112500 , 1341
4416 , 18296 , 655 , 112503 , 1340
4417 , 18303 , 664 , 112512 , 1331
4418 , 18345 , 653 , 112513 , 1294
4419 , 18312 , 653 , 112503 , 1324
4420 , 18314 , 642 , 112460 , 1376
4421 , 18251 , 657 , 112418 , 1479
4422 , 18245 , 656 , 112405 , 1500
4423 , 18207 , 655 , 112423 , 1533
4424 , 18233 , 644 , 112398 , 1553
4425 , 18230 , 642 , 112387 , 1574
4426 , 18192 , 655 , 112421 , 1568
4427 , 18220 , 663 , 112400 , 1551
4428 , 18206 , 656 , 112395 , 1605
4429 , 18217 , 651 , 112386 , 1606
4430 , 18194 , 652 , 112367 , 1658
4431 , 18204 , 655 , 112312 , 1704
4432 , 18130 , 665 , 112318 , 1768
4433 , 18112 , 649 , 112332 , 1792
4434 , 18016 , 671 , 112389 , 1812
4435 , 18024 , 657 , 112420 , 1807
4436 , 18006 , 660 , 112482 , 1775
4437 , 18028 , 658 , 112577 , 1657
4438 , 18002 , 661 , 112656 , 1607
4439 , 18051 , 654 , 112705 , 1509
4440 , 18054 , 659 , 112742 , 1459
4441 , 18061 , 667 , 112803 , 1391
4442 , 18088 , 675 , 112864 , 1285
4443 , 18095 , 669 , 112869 , 1281
4444 , 18146 , 666 , 112837 , 1259
4445 , 18155 , 664 , 112884 , 1186
4446 , 18215 , 658 , 112877 , 1133
4447 , 18216 , 666 , 112888 , 1116
4448 , 18268 , 649 , 112874 , 1088
4449 , 18244 , 656 , 112874 , 1094
4450 , 18285 , 652 , 112835 , 1091
4451 , 18222 , 663 , 112836 , 1136
4452 , 18281 , 661 , 112753 , 1175
4453 , 18203 , 671 , 112745 , 1242
4454 , 18278 , 657 , 112665 , 1265
4455 , 18229 , 657 , 112660 , 1287
4456 , 18210 , 660 , 112669 , 1286
4457 , 18193 , 658 , 112704 , 1272
4458 , 18195 , 654 , 112730 , 1260
4459 , 18204 , 649 , 112723 , 1282
4460 , 18180 , 659 , 112696 , 1332
4461 , 18145 , 670 , 112685 , 1380
4462 , 18166 , 668 , 112629 , 1429
4463 , 18132 , 667 , 112618 , 1474
4464 , 18133 , 658 , 112562 , 1547
4465 , 18096 , 658 , 112542 , 1609
4466 , 18048 , 676 , 112522 , 1669
4467 , 18070 , 668 , 112520 , 1677
4468 , 18011 , 663 , 112572 , 1686
4469 , 18025 , 669 , 112601 , 1650
4470 , 18024 , 653 , 112671 , 1588
4471 , 18046 , 649 , 112691 , 1558
4472 , 18017 , 666 , 112741 , 1522
4473 , 18047 , 663 , 112791 , 1440
4474 , 18050 , 666 , 112812 , 1416
4475 , 18068 , 670 , 112797 , 1408
4476 , 18086 , 661 , 112772 , 1427
4477 , 18084 , 666 , 112770 , 1420
4478 , 18089 , 656 , 112701 , 1488
4479 , 18038 , 656 , 112690 , 1536
4480 , 18010 , 662 , 112631 , 1612
4481 , 17973 , 670 , 112594 , 1681
4482 , 17942 , 666 , 112558 , 1756
4483 , 17900 , 649 , 112518 , 1854
4484 , 17831 , 661 , 112505 , 1945
4485 , 17804 , 648 , 112521 , 1985
4486 , 17781 , 646 , 112524 , 2019
4487 , 17737 , 668 , 112577 , 2005
4488 , 17747 , 657 , 112606 , 1982
4489 , 17761 , 644 , 112664 , 1923
4490 , 17742 , 659 , 112723 , 1874
4491 , 17739 , 658 , 112798 , 1807
4492 , 17743 , 650 , 112872 , 1738
4493 , 17735 , 668 , 112937 , 1676
4494 , 17765 , 660 , 112970 , 1640
4495 , 17780 , 661 , 113055 , 1531
4496 , 17806 , 645 , 113064 , 1530
4497 , 17819 , 640 , 113114 , 1482
4498 , 17797 , 639 , 113156 , 1472
4499 , 17758 , 660 , 113204 , 1453
4500 , 17777 , 633 , 113216 , 1465
4501 , 17759 , 639 , 113232 , 1473
4502 , 17755 , 627 , 113259 , 1464
4503 , 17731 , 624 , 113326 , 1433
4504 , 17717 , 633 , 113367 , 1411
4505 , 17685 , 624 , 113394 , 1452
4506 , 17711 , 606 , 113448 , 1414
4507 , 17648 , 623 , 113491 , 1439
4508 , 17619 , 620 , 113548 , 1433
4509 , 17651 , 622 , 113564 , 1398
4510 , 17615 , 614 , 113596 , 1411
4511 , 17594 , 611 , 113623 , 1417
4512 , 17582 , 628 , 113640 , 1403
4513 , 17571 , 621 , 113697 , 1371
4514 , 17547 , 634 , 113722 , 1377
4515 , 17549 , 630 , 113720 , 1377
4516 , 17576 , 622 , 113723 , 1363
4517 , 17561 , 623 , 113755 , 1341
4518 , 17610 , 618 , 113814 , 1237
4519 , 17630 , 616 , 113827 , 1215
4520 , 17652 , 621 , 113819 , 1205
4521 , 17702 , 640 , 113829 , 1111
4522 , 17741 , 636 , 113787 , 1103
4523 , 17788 , 637 , 113737 , 1089
4524 , 17824 , 628 , 113697 , 1064
4525 , 17853 , 622 , 113670 , 1052
4526 , 17873 , 614 , 113644 , 1050
